,image_id,question_id,question_type,question,answers,multiple_choice_answer,answer_type_x,pid,output,answer_similarity,correct_x,model,condition,meta_model,﻿question_num,answer,confidence,time_spent_seconds,answer_timestamp,participant_id,answer_original,answer_raw,answer_normalized,gt_answers,visual_gt,answer_type_y,correct_y,mean_answer_similarity,mean_answer_similarity_blind,mean_answer_similarity_inst blind,mean_correct,mean_correct_blind,mean_correct_inst blind,MG,inst_acc,human_correct,model_correct,new_question_type,cc_quadrant
5236,COCO_val2014_000000356421.jpg,356421011,what is the,"Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'air', 'answer_confidence': 'no', 'answer_id': 1}, {'answer': 'nothing', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'nothing', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'thin air', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'nothing', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'nothing', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'in air', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'nothing', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'air', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'air', 'answer_confidence': 'yes', 'answer_id': 10}]",nothing,other,2.0,skateboard,24.9,0.0,,inst blind,open-source model,,,,,,,,,,,,other,0.0,34.05,40.53,34.089999999999996,20.0,20.0,10.0,10.0,-10.0,1.0,1.0,Attribute/Object,Shared Correct
5237,COCO_val2014_000000011241.jpg,11241003,is this,"Question: Is this enough food for more than two people? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes,yes/no,5.0,yes,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,80.0,100.0,73.4,74.77000000000001,100.0,0.0,10.0,90.0,10.0,1.0,1.0,Yes/No,Shared Correct
5238,COCO_val2014_000000537701.jpg,537701022,does this,"Question: Does this man's tie match the background? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",no,yes/no,7.0,yes,73.4,33.3,,inst blind,open-source model,,,,,,,,,,,,yes/no,68.325,97.34,86.7,89.36,93.33,66.65,73.32000000000001,20.01,6.67,1.0,1.0,Yes/No,Shared Correct
5239,COCO_val2014_000000135486.jpg,135486006,what are,"Question: What are they carrying? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'kite', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'kite', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'kite', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'kites', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'kite', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'kites', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'kite', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'kites', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'kite', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'kites', 'answer_confidence': 'yes', 'answer_id': 10}]",kite,other,12.0,nothing,17.1,0.0,,inst blind,open-source model,,,,,,,,,,,,other,0.0,100.0,25.11,25.73,100.0,0.0,0.0,100.0,0.0,1.0,0.0,Attribute/Object,Human-Only
5240,COCO_val2014_000000305329.jpg,305329002,what color is,"Question: What color is his helmet? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'gray and yellow', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'black and gold', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'blue,yellow', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'black and yellow', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'black, yellow', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'brown and yellow', 'answer_confidence': 'yes', 'answer_id': 10}]",black,other,13.0,black,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,other,40.0,92.65,95.17999999999999,94.72,79.99,80.0,80.0,-0.010000000000000852,0.0,1.0,1.0,Attribute/Object,Shared Correct
5241,COCO_val2014_000000367468.jpg,367468003,is the,"Question: Is the cat picking out shoes to wear? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",no,yes/no,15.0,no,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,76.66,100.0,97.34,100.0,100.0,93.33,100.0,0.0,6.67,1.0,1.0,Yes/No,Shared Correct
5242,COCO_val2014_000000469857.jpg,469857006,what,"Question: What on the bed? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'blankets', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'backpack', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'blanket', 'answer_confidence': 'maybe', 'answer_id': 3}, {'answer': 'bed sheets and pillow', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'comforter', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'pillows', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'blankets', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'blanket, sheets, and pillows', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'covers', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'comforter', 'answer_confidence': 'yes', 'answer_id': 10}]",comforter,other,20.0,nothing,25.2,0.0,,inst blind,open-source model,,,,,,,,,,,,other,9.995,58.19,35.489999999999995,41.239999999999995,10.0,6.659999999999999,6.659999999999999,3.3400000000000007,0.0,1.0,1.0,Attribute/Object,Shared Correct
5243,COCO_val2014_000000156397.jpg,156397004,how many,"Question: How many animals are in the picture? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': '20', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': '30', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'many', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': '30', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': '30', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': '25', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': '26', 'answer_confidence': 'maybe', 'answer_id': 7}, {'answer': '32', 'answer_confidence': 'maybe', 'answer_id': 8}, {'answer': '26', 'answer_confidence': 'maybe', 'answer_id': 9}, {'answer': '50', 'answer_confidence': 'yes', 'answer_id': 10}]",30,number,21.0,0,47.4,0.0,,inst blind,open-source model,,,,,,,,,,,,number,0.0,70.49,48.28,46.97,46.64,0.0,0.0,46.64,0.0,1.0,0.0,Number,Human-Only
5244,COCO_val2014_000000052161.jpg,52161010,what type of,"Question: What type of shoes is this person wearing? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'boots', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'boots', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'boots', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'boots', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'boots', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'boots', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'boots', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'boots', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'boots', 'answer_confidence': 'yes', 'answer_id': 10}]",boots,other,22.0,sneakers,60.5,0.0,,inst blind,open-source model,,,,,,,,,,,,other,10.0,90.16,57.410000000000004,53.17999999999999,60.0,10.0,0.0,60.0,-10.0,1.0,0.0,Attribute/Object,Human-Only
5245,COCO_val2014_000000517386.jpg,517386001,what is in the,"Question: What is in the vase? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'flowers', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'flowers', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'flowers', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'flowers', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'flowers', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'flowers', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'flowers', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'flowers', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'flowers', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'flowers', 'answer_confidence': 'yes', 'answer_id': 10}]",flowers,other,23.0,flowers,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,other,10.0,77.36,67.12,83.67999999999999,30.0,30.0,60.0,-30.0,30.0,1.0,1.0,Attribute/Object,Shared Correct
5246,COCO_val2014_000000358268.jpg,358268007,what,"Question: What game is represented in the hands of the man on the left? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'wii', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'wii', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'wii', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'wii', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'wii', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'wii', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'remote', 'answer_confidence': 'maybe', 'answer_id': 7}, {'answer': 'wii', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'bowling', 'answer_confidence': 'maybe', 'answer_id': 9}, {'answer': 'wii', 'answer_confidence': 'maybe', 'answer_id': 10}]",wii,other,28.0,poker,32.9,0.0,,inst blind,open-source model,,,,,,,,,,,,other,0.0,100.0,29.99,28.82,100.0,0.0,0.0,100.0,0.0,1.0,0.0,Attribute/Object,Human-Only
5247,COCO_val2014_000000119802.jpg,119802000,do,"Question: Do any cars have their lights on? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': '2', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes,yes/no,29.0,no,73.4,0.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,75.0,100.0,76.06,82.41,100.0,10.0,40.0,60.0,30.0,1.0,1.0,Yes/No,Shared Correct
5248,COCO_val2014_000000578093.jpg,578093003,is this a,"Question: Is this a boathouse? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",no,yes/no,30.0,no,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,70.0,100.0,100.0,92.02000000000001,100.0,100.0,70.0,30.0,-30.0,1.0,1.0,Yes/No,Shared Correct
5249,COCO_val2014_000000098658.jpg,98658002,is there a,"Question: Is there a passenger in the truck? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes,yes/no,31.0,yes,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,40.0,97.34,76.06,85.07000000000001,90.0,10.0,50.0,40.0,40.0,1.0,1.0,Yes/No,Shared Correct
5250,COCO_val2014_000000068993.jpg,68993002,is the,"Question: Is the snow melting, or still falling? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'melting', 'answer_confidence': 'yes', 'answer_id': 10}]",melting,other,33.0,melting,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,other,35.0,92.49,60.98,76.6,90.0,40.0,70.0,20.0,30.0,1.0,1.0,Yes/No,Shared Correct
5251,COCO_val2014_000000434089.jpg,434089002,is this an,"Question: Is this an old goat? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes,yes/no,34.0,no,73.4,0.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,35.0,100.0,76.06,81.38000000000001,100.0,10.0,30.0,70.0,20.0,1.0,1.0,Yes/No,Shared Correct
5252,COCO_val2014_000000133515.jpg,133515003,what is on the,"Question: What is on the table? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'purse', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'papers', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'stuff', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'tissue', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'bags, stuff', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'purse kleenex plastic bag notebook', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'bag', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'purse', 'answer_confidence': 'maybe', 'answer_id': 8}, {'answer': 'stuff', 'answer_confidence': 'maybe', 'answer_id': 9}, {'answer': 'kleenex', 'answer_confidence': 'maybe', 'answer_id': 10}]",purse,other,37.0,nothing,57.0,0.0,,inst blind,open-source model,,,,,,,,,,,,other,1.6649999999999998,37.95,46.410000000000004,47.33,19.979999999999997,0.0,0.0,19.979999999999997,0.0,1.0,0.0,Attribute/Object,Human-Only
5253,COCO_val2014_000000096638.jpg,96638000,is the,"Question: Is the photo colored? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",no,yes/no,38.0,no,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,40.0,100.0,97.34,90.28,100.0,90.0,70.0,30.0,-20.0,1.0,1.0,Yes/No,Shared Correct
5254,COCO_val2014_000000175535.jpg,175535001,is there,"Question: Is there lettuce on the plate? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes,yes/no,39.0,no,73.4,0.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,70.0,100.0,73.4,74.77000000000001,100.0,0.0,10.0,90.0,10.0,1.0,1.0,Yes/No,Shared Correct
5255,COCO_val2014_000000304044.jpg,304044004,where is the,"Question: Where is the school bus going? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'away', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'hood', 'answer_confidence': 'no', 'answer_id': 2}, {'answer': 'right', 'answer_confidence': 'maybe', 'answer_id': 3}, {'answer': 'down street', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'school', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'school', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'to pick up students', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'school', 'answer_confidence': 'maybe', 'answer_id': 8}, {'answer': 'to school', 'answer_confidence': 'maybe', 'answer_id': 9}, {'answer': 'straight', 'answer_confidence': 'yes', 'answer_id': 10}]",school,other,40.0,school,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,other,81.66499999999999,58.17999999999999,84.32000000000001,93.61,49.989999999999995,66.66,79.99,-30.0,13.330000000000002,1.0,1.0,Other,Shared Correct
5256,COCO_val2014_000000301305.jpg,301305003,none of the above,"Question: Does anyone have on glasses? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",no,yes/no,43.0,no,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,15.0,97.34,97.34,85.88,90.0,90.0,60.0,30.0,-30.0,1.0,1.0,Other,Shared Correct
5257,COCO_val2014_000000364725.jpg,364725009,is this a,"Question: Is this a puppy? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",no,yes/no,45.0,no,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,50.0,100.0,97.34,94.67999999999999,100.0,90.0,80.0,20.0,-10.0,1.0,1.0,Yes/No,Shared Correct
5258,COCO_val2014_000000135275.jpg,135275001,what,"Question: What does yellow of the road mean? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'fire lane', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'middle', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'no parking', 'answer_confidence': 'maybe', 'answer_id': 3}, {'answer': 'caution', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'slow', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'caution', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'median', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'caution', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'curb', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'caution', 'answer_confidence': 'yes', 'answer_id': 10}]",caution,other,47.0,caution,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,other,25.0,59.739999999999995,64.86,90.17,56.660000000000004,50.0,80.0,-23.34,30.0,1.0,1.0,Attribute/Object,Shared Correct
5259,COCO_val2014_000000323375.jpg,323375001,is this a,"Question: Is this a scene in Africa? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 9}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",no,yes/no,52.0,no,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,100.0,73.4,94.67999999999999,94.67999999999999,100.0,100.0,100.0,0.0,0.0,1.0,1.0,Yes/No,Shared Correct
