,hqid,qid,category,l2_category,question,answer,correct,Timestamp,subj,Score,question_hm,answer_hm
814,62,1144,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the average annual wage in Slovak Republic in the year 2019
Choices:
(A) 15000
(B) 20010
(C) 0
(D) 15017",D,True,2025-11-10 18:47:19.220,J,0,"What is the primary color of the shoes worn by the player closest to the camera?
 Options: A: Yellow, B: Black, C: Gray, D: Orange",D
815,62,1144,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the average annual wage in Slovak Republic in the year 2019
Choices:
(A) 15000
(B) 20010
(C) 0
(D) 15017",D,False,2025-11-11 15:27:53.412, KDY,0,"What is the primary color of the shoes worn by the player closest to the camera?
 Options: A: Yellow, B: Black, C: Gray, D: Orange",A
816,62,1144,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the average annual wage in Slovak Republic in the year 2019
Choices:
(A) 15000
(B) 20010
(C) 0
(D) 15017",D,False,2025-11-11 20:35:43.975,Kathy,0,"What is the primary color of the shoes worn by the player closest to the camera?
 Options: A: Yellow, B: Black, C: Gray, D: Orange",A
817,62,1144,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the average annual wage in Slovak Republic in the year 2019
Choices:
(A) 15000
(B) 20010
(C) 0
(D) 15017",D,True,2025-11-13 17:20:30.179,JMG,0,"What is the primary color of the shoes worn by the player closest to the camera?
 Options: A: Yellow, B: Black, C: Gray, D: Orange",D
818,62,1144,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What is the average annual wage in Slovak Republic in the year 2019
Choices:
(A) 15000
(B) 20010
(C) 0
(D) 15017",D,True,2025-11-14 21:27:23.659,조희승,0,"What is the primary color of the shoes worn by the player closest to the camera?
 Options: A: Yellow, B: Black, C: Gray, D: Orange",D
819,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,True,2025-11-04 16:37:21.079,Winnie,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",B
820,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,True,2025-11-04 16:55:47.964,JJH,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",B
821,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,False,2025-11-04 17:09:00.783,Lee,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",C
822,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,False,2025-11-04 17:16:55.232,성민석,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",A
823,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,True,2025-11-04 18:35:45.170,EJ,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",B
824,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,True,2025-11-04 19:47:12.130,배재형,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",B
825,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,False,2025-11-05 00:48:32.876,박지윤,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",A
826,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,False,2025-11-05 01:48:20.004,박호조,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",D
827,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,True,2025-11-10 18:47:19.220,J,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",B
828,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,False,2025-11-11 15:27:53.412, KDY,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",A
829,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,False,2025-11-11 20:35:43.975,Kathy,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",A
830,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,False,2025-11-13 17:20:30.179,JMG,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",D
831,63,964,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, the two chords AB and CD in the circle intersect at E, ∠D = 35.0, ∠AEC = 105.0, then ∠C = ()
Choices:
(A) 60°
(B) 70°
(C) 80°
(D) 85°",B,True,2025-11-14 21:27:23.659,조희승,0,"Which object is the most central in the image?
 Options: A: Woman in white dress, B: Actor in a white dress on the red carpet at a festival, C: Refrigerator, D: Red Carpet",B
832,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,False,2025-11-04 16:37:21.079,Winnie,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",D
833,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,True,2025-11-04 16:55:47.964,JJH,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",B
834,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,False,2025-11-04 17:09:00.783,Lee,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",A
835,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,True,2025-11-04 17:16:55.232,성민석,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",B
836,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,True,2025-11-04 18:35:45.170,EJ,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",B
837,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,True,2025-11-04 19:47:12.130,배재형,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",B
838,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,True,2025-11-05 00:48:32.876,박지윤,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",B
839,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,True,2025-11-05 01:48:20.004,박호조,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",B
840,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,True,2025-11-10 18:47:19.220,J,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",B
841,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,False,2025-11-11 15:27:53.412, KDY,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",D
842,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,False,2025-11-11 20:35:43.975,Kathy,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",C
843,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,False,2025-11-13 17:20:30.179,JMG,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",A
844,64,1368,science & technology,electronics & energy & mechanical eng.,"Will these magnets attract or repel each other?
Options: A: repel, B: attract, C: nan, D: nan",B,False,2025-11-14 21:27:23.659,조희승,0,"Which of the following best describes the view from the deck?
 Options: A: A view of a forest, B: A view of the cityscape, C: A view of the mountains, D: A view of a body of water",C
845,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,False,2025-11-04 16:37:21.079,Winnie,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",A
846,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,False,2025-11-04 16:55:47.964,JJH,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",A
847,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,False,2025-11-04 17:09:00.783,Lee,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",A
848,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,True,2025-11-04 17:16:55.232,성민석,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",B
849,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,True,2025-11-04 18:35:45.170,EJ,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",B
850,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,False,2025-11-04 19:47:12.130,배재형,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",A
851,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,False,2025-11-05 00:48:32.876,박지윤,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",A
852,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,False,2025-11-05 01:48:20.004,박호조,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",A
853,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,False,2025-11-10 18:47:19.220,J,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",A
854,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,False,2025-11-11 15:27:53.412, KDY,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",C
855,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,False,2025-11-11 20:35:43.975,Kathy,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",A
856,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,False,2025-11-13 17:20:30.179,JMG,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",D
857,65,1364,science & technology,electronics & energy & mechanical eng.,"Which Python code can generate the content of the image?
Options: A: count = 1
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", B: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 5"", C: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 1
else:
print count, "" is not less than 6"", D: count = 0
while count < 5:
print count, "" is less than 5""
count = count + 2
else:
print count, "" is not less than 5""",B,False,2025-11-14 21:27:23.659,조희승,0,"Where is the lamp in the living room?
 Options: A: On the coffee table, B: On the windowsill, C: On the end table, D: On the floor",C
858,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,True,2025-11-04 16:37:21.079,Winnie,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",B
859,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,False,2025-11-04 16:55:47.964,JJH,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",D
860,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,True,2025-11-04 17:09:00.783,Lee,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",B
861,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,False,2025-11-04 17:16:55.232,성민석,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",C
862,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,True,2025-11-04 18:35:45.170,EJ,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",B
863,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,True,2025-11-04 19:47:12.130,배재형,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",B
864,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,True,2025-11-05 00:48:32.876,박지윤,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",B
865,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,False,2025-11-05 01:48:20.004,박호조,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",D
866,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,True,2025-11-10 18:47:19.220,J,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",B
867,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,False,2025-11-11 15:27:53.412, KDY,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",C
868,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,False,2025-11-11 20:35:43.975,Kathy,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",D
869,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,False,2025-11-13 17:20:30.179,JMG,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",C
870,66,1166,math,statistical reasoning,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: When does the function start decreasing?
(A) 4
(B) 5
(C) 6
(D) 7",B,False,2025-11-14 21:27:23.659,조희승,0,"Where is the man playing the guitar located on the stage?
 Options: A: Left side of the stage, B: Middle of the stage, C: Right side of the stage, D: Behind the microphones",C
871,67,1033,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，在ABCD中，AB＝5，AD＝7，则ABCD的周长为（）
Choices:
(A) 12
(B) 14
(C) 35
(D) 24",D,False,2025-11-04 16:37:21.079,Winnie,0,"How many police officers are in the image?
 Options: A: 1, B: 0, C: 2, D: 3",C
872,67,1033,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，在ABCD中，AB＝5，AD＝7，则ABCD的周长为（）
Choices:
(A) 12
(B) 14
(C) 35
(D) 24",D,False,2025-11-04 16:55:47.964,JJH,0,"How many police officers are in the image?
 Options: A: 1, B: 0, C: 2, D: 3",C
873,67,1033,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，在ABCD中，AB＝5，AD＝7，则ABCD的周长为（）
Choices:
(A) 12
(B) 14
(C) 35
(D) 24",D,False,2025-11-04 17:09:00.783,Lee,0,"How many police officers are in the image?
 Options: A: 1, B: 0, C: 2, D: 3",C
874,67,1033,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，在ABCD中，AB＝5，AD＝7，则ABCD的周长为（）
Choices:
(A) 12
(B) 14
(C) 35
(D) 24",D,False,2025-11-04 17:16:55.232,성민석,0,"How many police officers are in the image?
 Options: A: 1, B: 0, C: 2, D: 3",A
875,67,1033,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，在ABCD中，AB＝5，AD＝7，则ABCD的周长为（）
Choices:
(A) 12
(B) 14
(C) 35
(D) 24",D,True,2025-11-04 18:35:45.170,EJ,0,"How many police officers are in the image?
 Options: A: 1, B: 0, C: 2, D: 3",D
876,67,1033,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，在ABCD中，AB＝5，AD＝7，则ABCD的周长为（）
Choices:
(A) 12
(B) 14
(C) 35
(D) 24",D,False,2025-11-04 19:47:12.130,배재형,0,"How many police officers are in the image?
 Options: A: 1, B: 0, C: 2, D: 3",C
877,67,1033,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，在ABCD中，AB＝5，AD＝7，则ABCD的周长为（）
Choices:
(A) 12
(B) 14
(C) 35
(D) 24",D,False,2025-11-05 00:48:32.876,박지윤,0,"How many police officers are in the image?
 Options: A: 1, B: 0, C: 2, D: 3",A
